type,gameMode,crowns1,startingTrophies2,crowns2,deck1,deck2,avg_cards_level_1,avg_cards_level_2,avg_cards_level_diff,crowns_won,2_won
PvP,"{'id': 72000044, 'name': 'Ladder_GoldRush'}",0,6000.0,1,"['Mirror', 'Clone', 'Mega Knight', 'Wizard', 'Zap', 'The Log', 'Bandit', 'Tornado']","['Mega Knight', 'Barbarian Barrel', 'Poison', 'Tombstone', 'Valkyrie', 'Witch', 'Arrows', 'Miner']",13.375,12.625,-0.75,1,1
PvP,"{'id': 72000044, 'name': 'Ladder_GoldRush'}",0,6000.0,3,"['Mirror', 'Clone', 'Mega Knight', 'Wizard', 'Zap', 'The Log', 'Bandit', 'Tornado']","['Valkyrie', 'Hog Rider', 'Elite Barbarians', 'Arrows', 'Wizard', 'Dart Goblin', 'Inferno Dragon', 'Royal Giant']",13.375,13.125,-0.25,3,1
PvP,"{'id': 72000044, 'name': 'Ladder_GoldRush'}",0,6000.0,1,"['Mirror', 'Clone', 'Mega Knight', 'Wizard', 'Zap', 'The Log', 'Bandit', 'Tornado']","['Baby Dragon', 'Skeleton Army', 'Musketeer', 'Goblin Barrel', 'Arrows', 'Giant Skeleton', 'Valkyrie', 'Mini P.E.K.K.A']",13.375,13.25,-0.125,1,1
PvP,"{'id': 72000044, 'name': 'Ladder_GoldRush'}",0,6000.0,1,"['Mirror', 'Clone', 'Mega Knight', 'Wizard', 'Zap', 'The Log', 'Bandit', 'Tornado']","['Bats', 'Valkyrie', 'Skeleton Army', 'Mega Knight', 'Freeze', 'Witch', 'Princess', 'Arrows']",13.375,12.0,-1.375,1,1
PvP,"{'id': 72000044, 'name': 'Ladder_GoldRush'}",0,6020.0,3,"['Mirror', 'Clone', 'Mega Knight', 'Wizard', 'Zap', 'The Log', 'Bandit', 'Tornado']","['Mini P.E.K.K.A', 'Wizard', 'Executioner', 'Goblin Barrel', 'Skeleton Army', 'Hog Rider', 'Electro Giant', 'Lumberjack']",13.375,14.0,0.625,3,1
PvP,"{'id': 72000201, 'name': 'Ladder_CrownRush'}",0,6857.0,1,"['Valkyrie', 'Baby Dragon', 'Prince', 'Spear Goblins', 'The Log', 'Fireball', 'Princess', 'Inferno Dragon']","['Hog Rider', 'Valkyrie', 'Freeze', 'Goblin Hut', 'Mini P.E.K.K.A', 'Poison', 'Musketeer', 'Witch']",14.0,13.875,-0.125,1,1
PvP,"{'id': 72000201, 'name': 'Ladder_CrownRush'}",0,6879.0,1,"['Valkyrie', 'Baby Dragon', 'Prince', 'Spear Goblins', 'The Log', 'Fireball', 'Princess', 'Inferno Dragon']","['Dark Prince', 'Hog Rider', 'Electro Wizard', 'Fireball', 'The Log', 'Minions', 'Mini P.E.K.K.A', 'P.E.K.K.A']",14.0,14.0,0.0,1,1
PvP,"{'id': 72000201, 'name': 'Ladder_CrownRush'}",3,6899.0,0,"['Valkyrie', 'Baby Dragon', 'Prince', 'Spear Goblins', 'The Log', 'Fireball', 'Princess', 'Inferno Dragon']","['The Log', 'Cannon', 'Elite Barbarians', 'Musketeer', 'Skeletons', 'Zap', 'Princess', 'Hog Rider']",14.0,14.0,0.0,-3,0
PvP,"{'id': 72000201, 'name': 'Ladder_CrownRush'}",0,6894.0,1,"['Valkyrie', 'Baby Dragon', 'Prince', 'Spear Goblins', 'The Log', 'Fireball', 'Princess', 'Inferno Dragon']","['Ice Spirit', 'Bats', 'Goblin Giant', 'Ice Golem', 'Tornado', 'Lightning', 'Archers', 'Sparky']",14.0,14.0,0.0,1,1
PvP,"{'id': 72000201, 'name': 'Ladder_CrownRush'}",2,6881.0,1,"['Valkyrie', 'Baby Dragon', 'Prince', 'Spear Goblins', 'The Log', 'Fireball', 'Princess', 'Inferno Dragon']","['Princess', 'Dart Goblin', 'Tesla', 'Knight', 'The Log', 'Skeleton Army', 'Goblin Barrel', 'Skeleton Barrel']",14.0,14.0,0.0,-1,0
PvP,"{'id': 72000201, 'name': 'Ladder_CrownRush'}",1,6826.0,0,"['Valkyrie', 'Baby Dragon', 'Prince', 'Spear Goblins', 'The Log', 'Fireball', 'Princess', 'Inferno Dragon']","['Skeleton Barrel', 'Inferno Tower', 'Princess', 'Goblin Barrel', 'Dart Goblin', 'Skeleton Army', 'The Log', 'Knight']",14.0,14.0,0.0,-1,0
PvP,"{'id': 72000201, 'name': 'Ladder_CrownRush'}",3,6849.0,0,"['Valkyrie', 'Baby Dragon', 'Prince', 'Spear Goblins', 'The Log', 'Fireball', 'Princess', 'Inferno Dragon']","['Dart Goblin', 'Tornado', 'Zap', 'Tombstone', 'Hog Rider', 'Witch', 'Bowler', 'Fireball']",14.0,14.0,0.0,-3,0
PvP,"{'id': 72000201, 'name': 'Ladder_CrownRush'}",2,6802.0,1,"['Valkyrie', 'Baby Dragon', 'Prince', 'Spear Goblins', 'The Log', 'Fireball', 'Princess', 'Inferno Dragon']","['Skeleton Army', 'Witch', 'Hog Rider', 'Mega Minion', 'Fireball', 'Bomber', 'Miner', 'Goblin Gang']",14.0,14.0,0.0,-1,0
PvP,"{'id': 72000201, 'name': 'Ladder_CrownRush'}",2,6721.0,1,"['Valkyrie', 'Baby Dragon', 'Prince', 'Spear Goblins', 'The Log', 'Fireball', 'Princess', 'Inferno Dragon']","['Baby Dragon', 'Zap', 'Giant Skeleton', 'Flying Machine', 'Balloon', 'Minion Horde', 'Furnace', 'Monk']",14.0,13.625,-0.375,-1,0
PvP,"{'id': 72000201, 'name': 'Ladder_CrownRush'}",0,6763.0,1,"['Valkyrie', 'Baby Dragon', 'Prince', 'Spear Goblins', 'The Log', 'Fireball', 'Princess', 'Inferno Dragon']","['Witch', 'Inferno Dragon', 'Electro Wizard', 'Hog Rider', 'Bats', 'Lumberjack', 'Fireball', 'Skeleton Army']",14.0,14.0,0.0,1,1
PvP,"{'id': 72000201, 'name': 'Ladder_CrownRush'}",0,6808.0,1,"['Valkyrie', 'Baby Dragon', 'Prince', 'Spear Goblins', 'The Log', 'Fireball', 'Princess', 'Inferno Dragon']","['Lava Hound', 'Baby Dragon', 'Tesla', 'Lightning', 'Valkyrie', 'Arrows', 'Phoenix', 'Flying Machine']",14.0,14.0,0.0,1,1
PvP,"{'id': 72000201, 'name': 'Ladder_CrownRush'}",0,6819.0,1,"['Valkyrie', 'Baby Dragon', 'Prince', 'Spear Goblins', 'The Log', 'Fireball', 'Princess', 'Inferno Dragon']","['Goblin Hut', 'Furnace', 'Lightning', 'Baby Dragon', 'Mega Minion', 'P.E.K.K.A', 'Barbarian Barrel', 'Electro Spirit']",14.0,13.875,-0.125,1,1
PvP,"{'id': 72000201, 'name': 'Ladder_CrownRush'}",0,6883.0,1,"['Valkyrie', 'Baby Dragon', 'Prince', 'Spear Goblins', 'The Log', 'Fireball', 'Princess', 'Inferno Dragon']","['Mini P.E.K.K.A', 'Wall Breakers', 'Mega Knight', 'Bandit', 'Musketeer', 'Bats', 'The Log', 'Miner']",14.0,13.75,-0.25,1,1
PvP,"{'id': 72000201, 'name': 'Ladder_CrownRush'}",0,6922.0,1,"['Valkyrie', 'Baby Dragon', 'Prince', 'Spear Goblins', 'The Log', 'Fireball', 'Princess', 'Inferno Dragon']","['Hog Rider', 'Mega Knight', 'Fireball', 'Mini P.E.K.K.A', 'The Log', 'Bats', 'Goblin Gang', 'Musketeer']",14.0,14.0,0.0,1,1
PvP,"{'id': 72000201, 'name': 'Ladder_CrownRush'}",1,6843.0,0,"['Valkyrie', 'Baby Dragon', 'Prince', 'Spear Goblins', 'The Log', 'Fireball', 'Princess', 'Inferno Dragon']","['Bandit', 'Mega Knight', 'Balloon', 'Arrows', 'Dart Goblin', 'Inferno Dragon', 'Skeleton Army', 'Goblin Gang']",14.0,14.0,0.0,-1,0
PvP,"{'id': 72000201, 'name': 'Ladder_CrownRush'}",1,6697.0,2,"['Mega Knight', 'Dart Goblin', 'Hog Rider', 'Prince', 'Electro Wizard', 'Valkyrie', 'Firecracker', 'Dark Prince']","['P.E.K.K.A', 'Zap', 'Goblin Barrel', 'Tesla', 'Firecracker', 'Valkyrie', 'Fireball', 'Goblin Gang']",13.875,13.625,-0.25,1,1
PvP,"{'id': 72000201, 'name': 'Ladder_CrownRush'}",2,6666.0,1,"['Mega Knight', 'Dart Goblin', 'Hog Rider', 'Prince', 'Electro Wizard', 'Valkyrie', 'Firecracker', 'Dark Prince']","['Electro Wizard', 'Lumberjack', 'Prince', 'Wizard', 'Goblin Hut', 'Inferno Dragon', 'Baby Dragon', 'Golem']",13.875,14.0,0.125,-1,0
PvP,"{'id': 72000201, 'name': 'Ladder_CrownRush'}",3,6646.0,0,"['Mega Knight', 'Dart Goblin', 'Hog Rider', 'Prince', 'Electro Wizard', 'Valkyrie', 'Firecracker', 'Dark Prince']","['Wizard', 'Mega Knight', 'Witch', 'Elite Barbarians', 'Dart Goblin', 'Rage', 'Mirror', 'Inferno Tower']",13.875,13.5,-0.375,-3,0
PvP,"{'id': 72000201, 'name': 'Ladder_CrownRush'}",1,6619.0,0,"['Mega Knight', 'Dart Goblin', 'Hog Rider', 'Prince', 'Electro Wizard', 'Valkyrie', 'Firecracker', 'Dark Prince']","['P.E.K.K.A', 'Mega Knight', 'Mini P.E.K.K.A', 'Wizard', 'Rocket', 'Freeze', 'Elite Barbarians', 'Executioner']",13.875,13.625,-0.25,-1,0
PvP,"{'id': 72000201, 'name': 'Ladder_CrownRush'}",2,6566.0,1,"['Mega Knight', 'Dart Goblin', 'Hog Rider', 'Prince', 'Electro Wizard', 'Valkyrie', 'Firecracker', 'Dark Prince']","['Royal Giant', 'Goblin Gang', 'Guards', 'Ice Wizard', 'Baby Dragon', 'Zap', 'Bats', 'Mega Knight']",13.875,13.0,-0.875,-1,0
PvP,"{'id': 72000201, 'name': 'Ladder_CrownRush'}",1,6530.0,0,"['Mega Knight', 'Dart Goblin', 'Hog Rider', 'Prince', 'Electro Wizard', 'Valkyrie', 'Firecracker', 'Dark Prince']","['Zap', 'Baby Dragon', 'Balloon', 'Skeleton Army', 'Night Witch', 'Musketeer', 'Arrows', 'Prince']",13.875,14.0,0.125,-1,0
PvP,"{'id': 72000201, 'name': 'Ladder_CrownRush'}",2,6501.0,1,"['Mega Knight', 'Dart Goblin', 'Hog Rider', 'Prince', 'Electro Wizard', 'Valkyrie', 'Firecracker', 'Dark Prince']","['Tombstone', 'Skeleton Barrel', 'Valkyrie', 'Archers', 'Poison', 'Tornado', 'Graveyard', 'Phoenix']",13.875,13.875,0.0,-1,0
PvP,"{'id': 72000006, 'name': 'Ladder'}",1,6530.0,2,"['Mega Knight', 'Dart Goblin', 'Hog Rider', 'Prince', 'Electro Wizard', 'Valkyrie', 'Firecracker', 'Dark Prince']","['Valkyrie', 'Three Musketeers', 'Minion Horde', 'Wizard', 'Golem', 'Mini P.E.K.K.A', 'Electro Wizard', 'Rage']",13.875,14.0,0.125,1,1
PvP,"{'id': 72000006, 'name': 'Ladder'}",1,6486.0,0,"['Mega Knight', 'Dart Goblin', 'Hog Rider', 'Prince', 'Electro Wizard', 'Valkyrie', 'Firecracker', 'Dark Prince']","['Goblin Hut', 'Royal Hogs', 'Magic Archer', 'Goblin Gang', 'The Log', 'Mega Knight', 'Mirror', 'Baby Dragon']",13.875,14.0,0.125,-1,0
PvP,"{'id': 72000006, 'name': 'Ladder'}",3,6422.0,0,"['Mega Knight', 'Dart Goblin', 'Hog Rider', 'Prince', 'Electro Wizard', 'Valkyrie', 'Firecracker', 'Dark Prince']","['Goblin Gang', 'Goblin Barrel', 'Princess', 'The Log', 'Wizard', 'Mini P.E.K.K.A', 'Elite Barbarians', 'Skeleton Army']",13.875,14.0,0.125,-3,0
PvP,"{'id': 72000006, 'name': 'Ladder'}",1,6454.0,2,"['Mega Knight', 'Dart Goblin', 'Hog Rider', 'Prince', 'Electro Wizard', 'Valkyrie', 'Firecracker', 'Dark Prince']","['Goblin Giant', 'Graveyard', 'Giant Snowball', 'Zap', 'Bats', 'Mini P.E.K.K.A', 'Skeleton Army', 'Musketeer']",13.875,13.375,-0.5,1,1
PvP,"{'id': 72000006, 'name': 'Ladder'}",1,6420.0,0,"['Mega Knight', 'Dart Goblin', 'Hog Rider', 'Prince', 'Electro Wizard', 'Valkyrie', 'Firecracker', 'Dark Prince']","['Hog Rider', 'Dart Goblin', 'Mega Knight', 'Zap', 'Arrows', 'Valkyrie', 'Executioner', 'Guards']",13.875,14.0,0.125,-1,0
PvP,"{'id': 72000006, 'name': 'Ladder'}",3,6411.0,0,"['Mega Knight', 'Dart Goblin', 'Hog Rider', 'Prince', 'Electro Wizard', 'Valkyrie', 'Firecracker', 'Dark Prince']","['Tornado', 'Witch', 'Mini P.E.K.K.A', 'Mirror', 'Mega Knight', 'Valkyrie', 'Minions', 'Zap']",13.875,14.0,0.125,-3,0
PvP,"{'id': 72000006, 'name': 'Ladder'}",1,6384.0,0,"['Mega Knight', 'Dart Goblin', 'Hog Rider', 'Prince', 'Electro Wizard', 'Valkyrie', 'Firecracker', 'Dark Prince']","['Giant', 'Rage', 'Sparky', 'Zap', 'Elite Barbarians', 'Dart Goblin', 'Tombstone', 'Executioner']",13.875,13.875,0.0,-1,0
PvP,"{'id': 72000006, 'name': 'Ladder'}",1,6396.0,2,"['Mega Knight', 'Dart Goblin', 'Hog Rider', 'Prince', 'Electro Wizard', 'Valkyrie', 'Firecracker', 'Dark Prince']","['Valkyrie', 'Golem', 'Hog Rider', 'Mini P.E.K.K.A', 'Witch', 'Firecracker', 'Fireball', 'Golden Knight']",13.875,13.75,-0.125,1,1
PvP,"{'id': 72000006, 'name': 'Ladder'}",0,6423.0,3,"['Mega Knight', 'Dart Goblin', 'Hog Rider', 'Prince', 'Electro Wizard', 'Valkyrie', 'Firecracker', 'Dark Prince']","['Golem', 'Mirror', 'Electro Dragon', 'Phoenix', 'Dark Prince', 'Elixir Collector', 'Tornado', 'Barbarian Barrel']",13.875,14.0,0.125,3,1
PvP,"{'id': 72000006, 'name': 'Ladder'}",0,6462.0,1,"['Mega Knight', 'Dart Goblin', 'Hog Rider', 'Prince', 'Electro Wizard', 'Valkyrie', 'Firecracker', 'Dark Prince']","['Arrows', 'Mini P.E.K.K.A', 'Skeleton Army', 'Lightning', 'Wizard', 'Mega Knight', 'Valkyrie', 'Mega Minion']",13.875,14.0,0.125,1,1
PvP,"{'id': 72000201, 'name': 'Ladder_CrownRush'}",1,6062.0,0,"['Hog Rider', 'Arrows', 'Ice Golem', 'Ice Spirit', 'Firecracker', 'Cannon', 'Goblin Barrel', 'The Log']","['Ice Spirit', 'Hog Rider', 'Goblins', 'Executioner', 'The Log', 'Tornado', 'Valkyrie', 'Rocket']",13.25,13.375,0.125,-1,0
PvP,"{'id': 72000201, 'name': 'Ladder_CrownRush'}",1,5849.0,0,"['Rocket', 'Zap', 'Skeleton Army', 'Electro Giant', 'Wizard', 'Dark Prince', 'Mini P.E.K.K.A', 'The Log']","['Dart Goblin', 'Witch', 'Goblin Barrel', 'Goblins', 'Barbarian Barrel', 'Rascals', 'Bandit', 'Golden Knight']",12.75,13.0,0.25,-1,0
PvP,"{'id': 72000044, 'name': 'Ladder_GoldRush'}",3,5639.0,0,"['The Log', 'Giant Skeleton', 'Tornado', 'Inferno Tower', 'Zap', 'Spear Goblins', 'Goblin Barrel', 'Goblin Hut']","['X-Bow', 'Knight', 'Archers', 'Tesla', 'Electro Spirit', 'Skeletons', 'Fireball', 'The Log']",12.5,13.125,0.625,-3,0
PvP,"{'id': 72000044, 'name': 'Ladder_GoldRush'}",0,5680.0,1,"['The Log', 'Giant Skeleton', 'Tornado', 'Inferno Tower', 'Zap', 'Spear Goblins', 'Goblin Barrel', 'Goblin Hut']","['Electro Giant', 'Witch', 'Golden Knight', 'Electro Wizard', 'Hog Rider', 'Executioner', 'Tornado', 'Fireball']",12.5,13.0,0.5,1,1
PvP,"{'id': 72000044, 'name': 'Ladder_GoldRush'}",1,5621.0,0,"['The Log', 'Giant Skeleton', 'Tornado', 'Inferno Tower', 'Zap', 'Spear Goblins', 'Goblin Barrel', 'Goblin Hut']","['Goblin Barrel', 'Golden Knight', 'The Log', 'Dart Goblin', 'Skeleton Barrel', 'Royal Delivery', 'Goblins', 'Inferno Tower']",12.5,11.625,-0.875,-1,0
PvP,"{'id': 72000044, 'name': 'Ladder_GoldRush'}",1,5584.0,0,"['The Log', 'Giant Skeleton', 'Tornado', 'Inferno Tower', 'Zap', 'Spear Goblins', 'Goblin Barrel', 'Goblin Hut']","['Ice Spirit', 'Princess', 'Cannon', 'Knight', 'Fireball', 'Hog Rider', 'The Log', 'Goblin Gang']",12.5,12.125,-0.375,-1,0
PvP,"{'id': 72000044, 'name': 'Ladder_GoldRush'}",0,5600.0,1,"['The Log', 'Giant Skeleton', 'Tornado', 'Inferno Tower', 'Zap', 'Spear Goblins', 'Goblin Barrel', 'Goblin Hut']","['Clone', 'Giant Skeleton', 'Minion Horde', 'Tesla', 'Arrows', 'Sparky', 'Skeleton Army', 'Goblin Barrel']",12.5,11.375,-1.125,1,1
PvP,"{'id': 72000044, 'name': 'Ladder_GoldRush'}",0,5634.0,3,"['The Log', 'Giant Skeleton', 'Tornado', 'Inferno Tower', 'Zap', 'Spear Goblins', 'Goblin Barrel', 'Goblin Hut']","['Elite Barbarians', 'Arrows', 'Skeleton Army', 'Firecracker', 'Fireball', 'Rage', 'Ice Spirit', 'Goblins']",12.5,12.5,0.0,3,1
PvP,"{'id': 72000044, 'name': 'Ladder_GoldRush'}",1,5616.0,0,"['The Log', 'Giant Skeleton', 'Tornado', 'Inferno Tower', 'Zap', 'Spear Goblins', 'Goblin Barrel', 'Goblin Hut']","['Firecracker', 'Valkyrie', 'Ram Rider', 'Elite Barbarians', 'Rage', 'Elixir Golem', 'Fireball', 'Witch']",12.5,11.75,-0.75,-1,0
PvP,"{'id': 72000044, 'name': 'Ladder_GoldRush'}",0,5639.0,1,"['The Log', 'Giant Skeleton', 'Tornado', 'Inferno Tower', 'Zap', 'Spear Goblins', 'Goblin Barrel', 'Goblin Hut']","['Ice Spirit', 'Knight', 'X-Bow', 'The Log', 'Skeletons', 'Tesla', 'Rocket', 'Archers']",12.5,12.25,-0.25,1,1
PvP,"{'id': 72000044, 'name': 'Ladder_GoldRush'}",1,5627.0,0,"['The Log', 'Giant Skeleton', 'Tornado', 'Inferno Tower', 'Zap', 'Spear Goblins', 'Goblin Barrel', 'Goblin Hut']","['Skeleton Barrel', 'Electro Spirit', 'Mini P.E.K.K.A', 'Wizard', 'Mortar', 'Mega Knight', 'Bats', 'Ice Spirit']",12.5,12.0,-0.5,-1,0
PvP,"{'id': 72000044, 'name': 'Ladder_GoldRush'}",0,5661.0,1,"['The Log', 'Giant Skeleton', 'Tornado', 'Inferno Tower', 'Zap', 'Spear Goblins', 'Goblin Barrel', 'Goblin Hut']","['Baby Dragon', 'Barbarian Barrel', 'Golem', 'Lightning', 'Night Witch', 'Skeleton King', 'Tombstone', 'Tornado']",12.5,11.625,-0.875,1,1
PvP,"{'id': 72000044, 'name': 'Ladder_GoldRush'}",1,5610.0,0,"['The Log', 'Giant Skeleton', 'Tornado', 'Inferno Tower', 'Zap', 'Spear Goblins', 'Goblin Barrel', 'Goblin Hut']","['Witch', 'The Log', 'Zap', 'Tornado', 'Mega Knight', 'Freeze', 'Mini P.E.K.K.A', 'Executioner']",12.5,11.625,-0.875,-1,0
PvP,"{'id': 72000044, 'name': 'Ladder_GoldRush'}",1,5573.0,0,"['The Log', 'Giant Skeleton', 'Tornado', 'Inferno Tower', 'Zap', 'Spear Goblins', 'Goblin Barrel', 'Goblin Hut']","['Mortar', 'Hunter', 'The Log', 'Valkyrie', 'Fireball', 'Skeletons', 'Ice Spirit', 'Bats']",12.5,13.125,0.625,-1,0
PvP,"{'id': 72000044, 'name': 'Ladder_GoldRush'}",1,5532.0,0,"['The Log', 'Giant Skeleton', 'Tornado', 'Inferno Tower', 'Zap', 'Spear Goblins', 'Goblin Barrel', 'Goblin Hut']","['The Log', 'Goblin Barrel', 'Inferno Tower', 'Ice Spirit', 'Goblin Gang', 'Knight', 'Rocket', 'Princess']",12.5,11.375,-1.125,-1,0
PvP,"{'id': 72000044, 'name': 'Ladder_GoldRush'}",1,5568.0,2,"['The Log', 'Giant Skeleton', 'Tornado', 'Inferno Tower', 'Zap', 'Spear Goblins', 'Goblin Barrel', 'Goblin Hut']","['Dart Goblin', 'Elixir Golem', 'Mega Knight', 'Rage', 'Electro Giant', 'Witch', 'The Log', 'Tornado']",12.5,12.875,0.375,1,1
PvP,"{'id': 72000044, 'name': 'Ladder_GoldRush'}",1,5542.0,0,"['The Log', 'Giant Skeleton', 'Tornado', 'Inferno Tower', 'Zap', 'Spear Goblins', 'Goblin Barrel', 'Goblin Hut']","['Balloon', 'Skeleton Army', 'Electro Wizard', 'Lumberjack', 'The Log', 'Princess', 'Elite Barbarians', 'Minion Horde']",12.5,11.625,-0.875,-1,0
PvP,"{'id': 72000044, 'name': 'Ladder_GoldRush'}",1,5564.0,3,"['The Log', 'Giant Skeleton', 'Tornado', 'Inferno Tower', 'Zap', 'Spear Goblins', 'Goblin Barrel', 'Goblin Hut']","['Minion Horde', 'Princess', 'Skeleton Army', 'Balloon', 'Zap', 'Tesla', 'Executioner', 'The Log']",12.5,13.625,1.125,2,1
PvP,"{'id': 72000044, 'name': 'Ladder_GoldRush'}",1,5521.0,0,"['The Log', 'Giant Skeleton', 'Tornado', 'Inferno Tower', 'Zap', 'Spear Goblins', 'Goblin Barrel', 'Goblin Hut']","['Freeze', 'Valkyrie', 'Witch', 'Elite Barbarians', 'Princess', 'Goblin Barrel', 'Minion Horde', 'Bandit']",12.5,11.625,-0.875,-1,0
PvP,"{'id': 72000044, 'name': 'Ladder_GoldRush'}",1,5511.0,0,"['The Log', 'Giant Skeleton', 'Tornado', 'Inferno Tower', 'Zap', 'Spear Goblins', 'Goblin Barrel', 'Goblin Hut']","['Rage', 'Hog Rider', 'Witch', 'Mirror', 'Giant', 'Arrows', 'Minions', 'Valkyrie']",12.5,11.5,-1.0,-1,0
PvP,"{'id': 72000044, 'name': 'Ladder_GoldRush'}",0,5535.0,1,"['The Log', 'Giant Skeleton', 'Tornado', 'Inferno Tower', 'Zap', 'Spear Goblins', 'Goblin Barrel', 'Goblin Hut']","['Mini P.E.K.K.A', 'Magic Archer', 'Witch', 'Wizard', 'Executioner', 'The Log', 'Elixir Golem', 'Mega Knight']",12.5,12.125,-0.375,1,1
PvP,"{'id': 72000044, 'name': 'Ladder_GoldRush'}",1,5511.0,0,"['The Log', 'Giant Skeleton', 'Tornado', 'Inferno Tower', 'Zap', 'Spear Goblins', 'Goblin Barrel', 'Goblin Hut']","['Inferno Dragon', 'Mega Knight', 'The Log', 'Bandit', 'Elite Barbarians', 'Executioner', 'Valkyrie', 'Skeleton Army']",12.5,12.25,-0.25,-1,0
PvP,"{'id': 72000044, 'name': 'Ladder_GoldRush'}",0,5530.0,1,"['Clone', 'Zap', 'Giant Skeleton', 'The Log', 'Rage', 'Tombstone', 'Witch', 'Goblin Hut']","['Valkyrie', 'Goblin Gang', 'Knight', 'Arrows', 'Mini P.E.K.K.A', 'Minions', 'Skeleton Army', 'Goblin Barrel']",11.625,12.5,0.875,1,1
PvP,"{'id': 72000044, 'name': 'Ladder_GoldRush'}",3,5503.0,0,"['Clone', 'Zap', 'Giant Skeleton', 'The Log', 'Rage', 'Tombstone', 'Witch', 'Goblin Hut']","['Valkyrie', 'Lumberjack', 'Dart Goblin', 'Baby Dragon', 'Wizard', 'Knight', 'Minion Horde', 'The Log']",11.625,12.375,0.75,-3,0
PvP,"{'id': 72000044, 'name': 'Ladder_GoldRush'}",0,5563.0,2,"['Clone', 'Zap', 'Giant Skeleton', 'The Log', 'Rage', 'Tombstone', 'Witch', 'Goblin Hut']","['Goblin Gang', 'Goblin Barrel', 'Princess', 'Ice Spirit', 'The Log', 'Inferno Tower', 'Knight', 'Rocket']",11.625,13.5,1.875,2,1
PvP,"{'id': 72000201, 'name': 'Ladder_CrownRush'}",1,5526.0,0,"['Goblin Barrel', 'Skeleton Army', 'Zap', 'Hog Rider', 'Goblin Hut', 'Minion Horde', 'Valkyrie', 'Witch']","['Balloon', 'Wizard', 'Lumberjack', 'Bats', 'Minion Horde', 'Electro Wizard', 'Bandit', 'Princess']",11.625,12.0,0.375,-1,0
PvP,"{'id': 72000044, 'name': 'Ladder_GoldRush'}",2,5518.0,1,"['Goblin Barrel', 'Skeleton Army', 'Zap', 'Hog Rider', 'Goblin Hut', 'Minion Horde', 'Valkyrie', 'Witch']","['Skeleton Army', 'Witch', 'Firecracker', 'Barbarian Barrel', 'Mega Knight', 'Valkyrie', 'Ice Wizard', 'Archers']",11.625,12.375,0.75,-1,0
PvP,"{'id': 72000201, 'name': 'Ladder_CrownRush'}",0,5361.0,3,"['Hog Rider', 'P.E.K.K.A', 'Cannon', 'Fireball', 'Dart Goblin', 'Princess', 'Goblin Gang', 'Knight']","['Mega Knight', 'Skeleton Army', 'Lightning', 'Minions', 'The Log', 'Magic Archer', 'Valkyrie', 'Mini P.E.K.K.A']",12.25,11.875,-0.375,3,1
PvP,"{'id': 72000044, 'name': 'Ladder_GoldRush'}",3,5312.0,0,"['Hog Rider', 'P.E.K.K.A', 'Cannon', 'Fireball', 'Dart Goblin', 'Princess', 'Goblin Gang', 'Knight']","['Firecracker', 'Royal Giant', 'Knight', 'Spear Goblins', 'Bomber', 'Electro Dragon', 'Wizard', 'Valkyrie']",12.25,11.75,-0.5,-3,0
PvP,"{'id': 72000044, 'name': 'Ladder_GoldRush'}",1,5269.0,0,"['Hog Rider', 'P.E.K.K.A', 'Cannon', 'Fireball', 'Dart Goblin', 'Princess', 'Goblin Gang', 'Knight']","['Bats', 'Dart Goblin', 'Zap', 'The Log', 'Hog Rider', 'Mega Knight', 'Princess', 'Skeleton Army']",12.25,12.0,-0.25,-1,0
PvP,"{'id': 72000044, 'name': 'Ladder_GoldRush'}",1,5225.0,0,"['Hog Rider', 'P.E.K.K.A', 'Cannon', 'Fireball', 'Dart Goblin', 'Princess', 'Goblin Gang', 'Knight']","['Wizard', 'Elite Barbarians', 'Goblin Cage', 'Witch', 'Dart Goblin', 'The Log', 'Valkyrie', 'Goblin Barrel']",12.25,11.375,-0.875,-1,0
PvP,"{'id': 72000044, 'name': 'Ladder_GoldRush'}",2,5216.0,1,"['Hog Rider', 'P.E.K.K.A', 'Cannon', 'Fireball', 'Dart Goblin', 'Princess', 'Goblin Gang', 'Knight']","['Musketeer', 'Elite Barbarians', 'Mega Knight', 'The Log', 'Valkyrie', 'Skeleton Army', 'Rage', 'Dart Goblin']",12.25,11.25,-1.0,-1,0
PvP,"{'id': 72000044, 'name': 'Ladder_GoldRush'}",2,5187.0,0,"['Hog Rider', 'P.E.K.K.A', 'Cannon', 'Fireball', 'Dart Goblin', 'Princess', 'Goblin Gang', 'Knight']","['Hog Rider', 'Electro Wizard', 'Valkyrie', 'Firecracker', 'Fireball', 'The Log', 'Cannon', 'Lumberjack']",12.25,11.0,-1.25,-2,0
PvP,"{'id': 72000044, 'name': 'Ladder_GoldRush'}",1,5155.0,0,"['Hog Rider', 'P.E.K.K.A', 'Cannon', 'Fireball', 'Dart Goblin', 'Princess', 'Goblin Gang', 'Knight']","['Baby Dragon', 'Skeleton Army', 'Bats', 'Goblin Barrel', 'Witch', 'Miner', 'Princess', 'The Log']",12.25,12.125,-0.125,-1,0
